"18464,""50"",""cavigny"",""CAVIGNY"",""cavigny"",""Cavigny"",""C125"",""KFKN"",""50620"",""106"",""50106"",""4"",""34"",""6"",""204"",""243"",""200"",""30"",""6.78"",""-1.1"",""49.2"",""-3829"",""54659"",""-10635"",""491136"",""2"",""66"""
"18465,""50"",""neufmesnil"",""NEUFMESNIL"",""neufmesnil"",""Neufmesnil"",""N15254"",""NFMSNL"",""50250"",""372"",""50372"",""3"",""16"",""6"",""190"",""175"",""200"",""35"",""5.33"",""-1.53333"",""49.3167"",""-4307"",""54791"",""-13222"",""491842"",""17"",""90"""
"18466,""50"",""champs-de-losque"",""LES CHAMPS-DE-LOSQUE"",""les champs de losque"",""Champs-de-Losque"",""L2512342"",""LSXMPSTLSK"",""50620"",""119"",""50119"",""4"",""34"",""6"",""199"",""203"",""200"",""21"",""9.31"",""-1.23333"",""49.1833"",""-3964"",""54648"",""-11353"",""491058"",""0"",""35"""
"18467,""50"",""lithaire"",""LITHAIRE"",""lithaire"",""Lithaire"",""L360"",""L0R"",""50250"",""273"",""50273"",""3"",""16"",""6"",""551"",""518"",""600"",""38"",""14.21"",""-1.48333"",""49.3"",""-4244"",""54778"",""-12901"",""491800"",""15"",""123"""
"18468,""50"",""couvains-50"",""COUVAINS"",""couvains"",""Couvains"",""C152"",""KFNS"",""50680"",""148"",""50148"",""4"",""31"",""6"",""444"",""387"",""400"",""29"",""15.03"",""0.993057"",""49.1659"",""-3715"",""54629"",""-10025"",""490957"",""59"",""147"""
"18469,""50"",""saint-martin-le-hebert"",""SAINT-MARTIN-LE-HEBERT"",""saint martin le hebert"",""Saint-Martin-le-HÃ©bert"",""S5356354163"",""SNTMRTNLHBRT"",""50260"",""520"",""50520"",""2"",""07"",""6"",""136"",""169"",""100"",""63"",""2.13"",""0.391668"",""49.5109"",""-4383"",""55012"",""-13630"",""493039"",""53"",""147"""
"18470,""50"",""tirepied"",""TIREPIED"",""tirepied"",""Tirepied"",""T613"",""TRPT"",""50870"",""597"",""50597"",""1"",""05"",""6"",""777"",""694"",""800"",""41"",""18.77"",""-1.26667"",""48.7167"",""-4000"",""54122"",""-11550"",""484236"",""8"",""149"""
"18471,""50"",""sottevast"",""SOTTEVAST"",""sottevast"",""Sottevast"",""S3123"",""STFST"",""50260"",""579"",""50579"",""2"",""07"",""6"",""1353"",""1197"",""1300"",""125"",""10.82"",""-1.6"",""49.5167"",""-4367"",""55025"",""-13540"",""493122"",""30"",""147"""
"18472,""50"",""genets"",""GENETS"",""genets"",""GenÃªts"",""G532"",""JNTS"",""50530"",""199"",""50199"",""1"",""42"",""6"",""417"",""440"",""400"",""60"",""6.89"",""-1.48333"",""48.6833"",""-4236"",""54094"",""-12833"",""484105"",""6"",""38"""
"18473,""50"",""saint-germain-le-gaillard-50"",""SAINT-GERMAIN-LE-GAILLARD"",""saint germain le gaillard"",""Saint-Germain-le-Gaillard"",""S5326542463"",""SNTJRMNLKLRT"",""50340"",""480"",""50480"",""2"",""28"",""6"",""703"",""624"",""700"",""50"",""13.83"",""-1.78333"",""49.4833"",""-4576"",""54985"",""-14656"",""492911"",""14"",""127"""
"18474,""50"",""contrieres"",""CONTRIERES"",""contrieres"",""ContriÃ¨res"",""C5362"",""KNTRRS"",""50660"",""140"",""50140"",""3"",""23"",""6"",""392"",""333"",""400"",""42"",""9.12"",""-1.43333"",""48.9833"",""-4185"",""54431"",""-12550"",""485915"",""8"",""101"""
"18475,""50"",""ecausseville"",""ECAUSSEVILLE"",""ecausseville"",""Ã‰causseville"",""E214"",""EKSFL"",""50310"",""169"",""50169"",""2"",""22"",""6"",""101"",""88"",""100"",""19"",""5.27"",""-1.36667"",""49.4667"",""-4123"",""54958"",""-12228"",""492744"",""3"",""31"""
"18476,""50"",""mancelliere-sur-vire"",""LA MANCELLIERE-SUR-VIRE"",""la mancelliere sur vire"",""La MancelliÃ¨re-sur-Vire"",""L52462616"",""LMNSLRSRFR"",""50750"",""287"",""50287"",""4"",""08"",""6"",""487"",""486"",""500"",""71"",""6.8"",""-1.06667"",""49.0667"",""-3785"",""54521"",""-10413"",""490408"",""17"",""109"""
"18477,""50"",""brevands"",""BREVANDS"",""brevands"",""BrÃ©vands"",""B61532"",""BRFNTS"",""50500"",""080"",""50080"",""4"",""09"",""6"",""347"",""317"",""400"",""25"",""13.87"",""-1.18333"",""49.3333"",""-3911"",""54813"",""-11100"",""491954"",""0"",""29"""
"18478,""50"",""feugeres"",""FEUGERES"",""feugeres"",""FeugÃ¨res"",""F262"",""FJRS"",""50190"",""181"",""50181"",""3"",""27"",""6"",""339"",""274"",""400"",""40"",""8.31"",""-1.31667"",""49.15"",""-4063"",""54612"",""-11913"",""490904"",""4"",""112"""
"18479,""50"",""baudreville-50"",""BAUDREVILLE"",""baudreville"",""Baudreville"",""B3614"",""BTRFL"",""50250"",""035"",""50035"",""3"",""16"",""6"",""82"",""84"",""100"",""17"",""4.67"",""-1.63333"",""49.3"",""-4409"",""54784"",""-13754"",""491819"",""7"",""41"""
"18480,""50"",""heusse"",""HEUSSE"",""heusse"",""HeussÃ©"",""H200"",""HS"",""50640"",""245"",""50245"",""1"",""44"",""6"",""237"",""267"",""200"",""16"",""14.57"",""-0.9"",""48.5"",""-3596"",""53897"",""-05402"",""483025"",""155"",""228"""
"18481,""50"",""neville-sur-mer"",""NEVILLE-SUR-MER"",""neville sur mer"",""NÃ©ville-sur-Mer"",""N142656"",""NFLSRMR"",""50330"",""375"",""50375"",""2"",""38"",""6"",""187"",""169"",""200"",""54"",""3.46"",""-1.33333"",""49.6833"",""-4083"",""55213"",""-12017"",""494129"",""0"",""52"""
"18482,""50"",""saint-andre-de-l-epine"",""SAINT-ANDRE-DE-L'EPINE"",""saint andre de l epine"",""Saint-AndrÃ©-de-l'Ã‰pine"",""S535363415"",""SNTNTRTLPN"",""50680"",""446"",""50446"",""4"",""31"",""6"",""538"",""464"",""500"",""74"",""7.24"",""-1"",""49.1333"",""-3719"",""54599"",""-10039"",""490822"",""64"",""171"""
"18483,""50"",""vidouville"",""VIDOUVILLE"",""vidouville"",""Vidouville"",""V314"",""FTFL"",""50810"",""635"",""50635"",""4"",""46"",""6"",""130"",""116"",""100"",""29"",""4.46"",""-0.9"",""49.1"",""-3597"",""54553"",""-05402"",""490553"",""77"",""192"""
"18484,""50"",""perques"",""LES PERQUES"",""les perques"",""Perques"",""L2162"",""LSPRKS"",""50260"",""396"",""50396"",""2"",""07"",""6"",""161"",""161"",""200"",""33"",""4.85"",""-1.66667"",""49.45"",""-4438"",""54939"",""-13929"",""492643"",""13"",""122"""
"18485,""50"",""courcy-50"",""COURCY"",""courcy"",""Courcy"",""C620"",""KRS"",""50200"",""145"",""50145"",""3"",""12"",""6"",""568"",""470"",""500"",""49"",""11.45"",""-1.4"",""49.05"",""-4144"",""54491"",""-12335"",""490229"",""18"",""143"""
"18486,""50"",""beslon"",""BESLON"",""beslon"",""Beslon"",""B245"",""BSLN"",""50800"",""048"",""50048"",""4"",""26"",""6"",""536"",""498"",""500"",""31"",""17.24"",""-1.15"",""48.85"",""-3875"",""54276"",""-10905"",""485056"",""118"",""237"""
"18487,""50"",""saint-denis-le-gast"",""SAINT-DENIS-LE-GAST"",""saint denis le gast"",""Saint-Denis-le-Gast"",""S5352423"",""SNTTNSLKST"",""50450"",""463"",""50463"",""3"",""14"",""6"",""557"",""488"",""500"",""33"",""16.73"",""-1.33333"",""48.95"",""-4073"",""54378"",""-11946"",""485625"",""29"",""123"""
"18488,""50"",""margueray"",""MARGUERAY"",""margueray"",""Margueray"",""M626"",""MRKR"",""50410"",""291"",""50291"",""4"",""26"",""6"",""135"",""128"",""100"",""29"",""4.64"",""-1.13333"",""48.9"",""-3866"",""54329"",""-10834"",""485347"",""169"",""257"""
"18489,""50"",""brillevast"",""BRILLEVAST"",""brillevast"",""Brillevast"",""B64123"",""BRLFST"",""50330"",""086"",""50086"",""2"",""38"",""6"",""323"",""299"",""300"",""35"",""9.07"",""-1.4"",""49.6333"",""-4167"",""55142"",""-12452"",""493739"",""37"",""132"""
"18490,""50"",""mesnil-villeman"",""LE MESNIL-VILLEMAN"",""le mesnil villeman"",""Le Mesnil-Villeman"",""L5254145"",""LMSNLFLMN"",""50450"",""326"",""50326"",""3"",""14"",""6"",""224"",""243"",""200"",""20"",""10.8"",""-1.33333"",""48.8667"",""-4071"",""54294"",""-11939"",""485152"",""42"",""164"""
"18491,""50"",""flottemanville-hague"",""FLOTTEMANVILLE-HAGUE"",""flottemanville hague"",""Flottemanville-Hague"",""F435142"",""FLTMNFLHK"",""50690"",""187"",""50187"",""2"",""04"",""6"",""885"",""731"",""900"",""77"",""11.39"",""-1.71667"",""49.6167"",""-4510"",""55135"",""-14320"",""493718"",""45"",""179"""
"18492,""50"",""tollevast"",""TOLLEVAST"",""tollevast"",""Tollevast"",""T4123"",""TLFST"",""50470"",""599"",""50599"",""2"",""25"",""6"",""1198"",""1160"",""1200"",""96"",""12.36"",""-1.63333"",""49.5667"",""-4403"",""55083"",""-13734"",""493430"",""68"",""176"""
"18493,""50"",""mesnil-ozenne"",""LE MESNIL-OZENNE"",""le mesnil ozenne"",""Le Mesnil-Ozenne"",""L525425"",""LMSNLSN"",""50220"",""317"",""50317"",""1"",""13"",""6"",""245"",""138"",""200"",""53"",""4.59"",""-1.23333"",""48.6667"",""-3963"",""54075"",""-11351"",""484001"",""39"",""197"""
"18494,""50"",""sideville"",""SIDEVILLE"",""sideville"",""Sideville"",""S314"",""STFL"",""50690"",""575"",""50575"",""2"",""50"",""6"",""566"",""488"",""500"",""74"",""7.63"",""-1.68333"",""49.5833"",""-4470"",""55104"",""-14110"",""493536"",""18"",""171"""
"18495,""50"",""saint-pierre-langers"",""SAINT-PIERRE-LANGERS"",""saint pierre langers"",""Saint-Pierre-Langers"",""S531645262"",""SNTPRLNJRS"",""50530"",""540"",""50540"",""1"",""42"",""6"",""552"",""386"",""500"",""65"",""8.4"",""-1.5"",""48.7833"",""-4260"",""54205"",""-12952"",""484704"",""7"",""121"""
"18496,""50"",""bricqueville-sur-mer"",""BRICQUEVILLE-SUR-MER"",""bricqueville sur mer"",""Bricqueville-sur-Mer"",""B62142656"",""BRKKFLSRMR"",""50290"",""085"",""50085"",""3"",""06"",""6"",""1165"",""906"",""1100"",""90"",""12.88"",""-1.51667"",""48.9167"",""-4287"",""54348"",""-13119"",""485448"",""3"",""73"""
"18497,""50"",""champcervon"",""CHAMPCERVON"",""champcervon"",""Champcervon"",""C512615"",""XMPSRFN"",""50320"",""115"",""50115"",""1"",""17"",""6"",""217"",""157"",""200"",""38"",""5.63"",""-1.4"",""48.7833"",""-4146"",""54197"",""-12343"",""484639"",""81"",""132"""
"18498,""50"",""joganville"",""JOGANVILLE"",""joganville"",""Joganville"",""J514"",""JKNFL"",""50310"",""258"",""50258"",""2"",""22"",""6"",""89"",""84"",""100"",""31"",""2.87"",""-1.35"",""49.4667"",""-4095"",""54967"",""-12056"",""492812"",""13"",""34"""
"18499,""50"",""saint-brice-50"",""SAINT-BRICE"",""saint brice"",""Saint-Brice"",""S53162"",""SNTBRS"",""50300"",""451"",""50451"",""1"",""01"",""6"",""136"",""115"",""100"",""53"",""2.55"",""0.692223"",""48.6984"",""-4049"",""54109"",""-11828"",""484154"",""9"",""115"""
"18500,""50"",""belval-50"",""BELVAL"",""belval"",""Belval"",""B414"",""BLFL"",""50210"",""044"",""50044"",""3"",""10"",""6"",""301"",""274"",""300"",""52"",""5.72"",""-1.36667"",""49.0333"",""-4111"",""54488"",""-12149"",""490222"",""32"",""145"""
"18501,""50"",""champcey"",""CHAMPCEY"",""champcey"",""Champcey"",""C512"",""XMPS"",""50530"",""116"",""50116"",""1"",""42"",""6"",""205"",""149"",""200"",""63"",""3.24"",""-1.45"",""48.7333"",""-4203"",""54140"",""-12647"",""484333"",""20"",""105"""
"18502,""50"",""trinite-50"",""LA TRINITE"",""la trinite"",""La TrinitÃ©"",""L3653"",""LTRNT"",""50800"",""607"",""50607"",""4"",""48"",""6"",""398"",""312"",""400"",""43"",""9.16"",""-1.23333"",""48.7833"",""-3968"",""54212"",""-11407"",""484726"",""130"",""217"""
"18503,""50"",""mouche"",""LA MOUCHE"",""la mouche"",""La Mouche"",""L520"",""LMX"",""50320"",""361"",""50361"",""1"",""17"",""6"",""200"",""148"",""200"",""45"",""4.43"",""-1.35"",""48.8"",""-4096"",""54215"",""-12059"",""484737"",""97"",""153"""
"18504,""50"",""sainte-pience"",""SAINTE-PIENCE"",""sainte pience"",""Sainte-Pience"",""S53152"",""SNTPNS"",""50870"",""535"",""50535"",""1"",""17"",""6"",""298"",""238"",""300"",""34"",""8.68"",""-1.3"",""48.75"",""-4043"",""54182"",""-11809"",""484550"",""105"",""201"""
"18505,""50"",""saint-floxel"",""SAINT-FLOXEL"",""saint floxel"",""Saint-Floxel"",""S531424"",""SNTFLKSL"",""50310"",""467"",""50467"",""2"",""22"",""6"",""473"",""417"",""400"",""55"",""8.45"",""-1.35"",""49.5"",""-4097"",""54991"",""-12104"",""492931"",""15"",""73"""
"18506,""50"",""saint-jean-du-corail-des-bois"",""SAINT-JEAN-DU-CORAIL-DES-BOIS"",""saint jean du corail des bois"",""Saint-Jean-du-Corail-des-Bois"",""S532532643212"",""SNTJNTKRLTSBS"",""50370"",""495"",""50495"",""1"",""05"",""6"",""77"",""76"",""100"",""21"",""3.63"",""0.79889"",""48.7675"",""-3931"",""54186"",""-11204"",""484603"",""80"",""217"""
"18507,""50"",""pernelle"",""LA PERNELLE"",""la pernelle"",""La Pernelle"",""L1654"",""LPRNL"",""50630"",""395"",""50395"",""2"",""30"",""6"",""249"",""303"",""300"",""34"",""7.23"",""-1.3"",""49.6167"",""-4039"",""55133"",""-11755"",""493711"",""1"",""121"""
"18508,""50"",""saint-aubin-des-preaux"",""SAINT-AUBIN-DES-PREAUX"",""saint aubin des preaux"",""Saint-Aubin-des-PrÃ©aux"",""S531532162"",""SNTBNTSPRKS"",""50380"",""447"",""50447"",""1"",""15"",""6"",""413"",""379"",""400"",""50"",""8.24"",""-1.5"",""48.8"",""-4271"",""54227"",""-13028"",""484815"",""11"",""94"""
"18509,""50"",""saint-martin-de-landelles"",""SAINT-MARTIN-DE-LANDELLES"",""saint martin de landelles"",""Saint-Martin-de-Landelles"",""S535635345342"",""SNTMRTNTLNTLS"",""50730"",""515"",""50515"",""1"",""32"",""6"",""1190"",""1226"",""1200"",""59"",""19.91"",""-1.18333"",""48.55"",""-3898"",""53940"",""-11019"",""483245"",""57"",""192"""
"18510,""50"",""sainte-mere-eglise"",""SAINTE-MERE-EGLISE"",""sainte mere eglise"",""Sainte-MÃ¨re-Ã‰glise"",""S5356242"",""SNTMRKLS"",""50480"",""523"",""50523"",""2"",""37"",""5"",""1632"",""1586"",""1600"",""92"",""17.68"",""-1.31667"",""49.4167"",""-4060"",""54899"",""-11904"",""492432"",""1"",""41"""
"18511,""50"",""saint-cyr-du-bailleul"",""SAINT-CYR-DU-BAILLEUL"",""saint cyr du bailleul"",""Saint-Cyr-du-Bailleul"",""S5326314"",""SNTSRTBLL"",""50720"",""462"",""50462"",""1"",""02"",""6"",""406"",""443"",""400"",""17"",""23.41"",""-0.8"",""48.5667"",""-3485"",""53962"",""-04800"",""483357"",""92"",""226"""
"18512,""50"",""brainville-50"",""BRAINVILLE"",""brainville"",""Brainville"",""B6514"",""BRNFL"",""50200"",""072"",""50072"",""3"",""36"",""6"",""208"",""120"",""200"",""65"",""3.19"",""-1.5"",""49.0833"",""-4261"",""54540"",""-12953"",""490510"",""50"",""99"""
"18513,""50"",""saint-martin-de-bonfosse"",""SAINT-MARTIN-DE-BONFOSSE"",""saint martin de bonfosse"",""Saint-Martin-de-BonfossÃ©"",""S53563531512"",""SNTMRTNTBNFS"",""50750"",""512"",""50512"",""4"",""08"",""6"",""543"",""499"",""500"",""42"",""12.68"",""-1.16667"",""49.05"",""-3896"",""54504"",""-11011"",""490312"",""64"",""168"""
"18514,""50"",""saint-quentin-sur-le-homme"",""SAINT-QUENTIN-SUR-LE-HOMME"",""saint quentin sur le homme"",""Saint-Quentin-sur-le-Homme"",""S5325352645"",""SNTKNTNSRLHM"",""50220"",""543"",""50543"",""1"",""13"",""6"",""1251"",""1090"",""1200"",""74"",""16.84"",""-1.31667"",""48.65"",""-4059"",""54053"",""-11900"",""483851"",""6"",""95"""
"18515,""50"",""braffais"",""BRAFFAIS"",""braffais"",""Braffais"",""B612"",""BRFS"",""50870"",""071"",""50071"",""1"",""05"",""6"",""190"",""163"",""200"",""32"",""5.79"",""-1.26667"",""48.75"",""-3997"",""54174"",""-11540"",""484525"",""56"",""182"""
"18516,""50"",""avranches"",""AVRANCHES"",""avranches"",""Avranches"",""A1652"",""AFRNXS"",""50300"",""025"",""50025"",""1"",""01"",""4"",""8020"",""8509"",""8200"",""1782"",""4.5"",""-1.36667"",""48.6833"",""-4104"",""54094"",""-12125"",""484104"",""7"",""108"""
"18517,""50"",""montanel"",""MONTANEL"",""montanel"",""Montanel"",""M354"",""MNTNL"",""50240"",""337"",""50337"",""1"",""33"",""6"",""369"",""368"",""400"",""23"",""15.4"",""-1.41667"",""48.5"",""-4174"",""53884"",""-12513"",""482944"",""19"",""124"""
"18518,""50"",""courtils"",""COURTILS"",""courtils"",""Courtils"",""C6342"",""KRTLS"",""50220"",""146"",""50146"",""1"",""13"",""6"",""237"",""260"",""200"",""43"",""5.39"",""-1.43333"",""48.6333"",""-4162"",""54031"",""-12432"",""483739"",""4"",""28"""
"18519,""50"",""folligny"",""FOLLIGNY"",""folligny"",""Folligny"",""F425"",""FLKN"",""50320"",""188"",""50188"",""1"",""17"",""6"",""1005"",""779"",""1000"",""85"",""11.8"",""-1.41667"",""48.8167"",""-4164"",""54249"",""-12441"",""484926"",""59"",""128"""
"18520,""50"",""neuville-au-plain"",""NEUVILLE-AU-PLAIN"",""neuville au plain"",""Neuville-au-Plain"",""N14145"",""NFLPLN"",""50480"",""373"",""50373"",""2"",""37"",""6"",""108"",""94"",""100"",""22"",""4.7"",""-1.33333"",""49.4333"",""-4074"",""54920"",""-11948"",""492539"",""2"",""36"""
"18521,""50"",""saint-jean-du-corail"",""SAINT-JEAN-DU-CORAIL"",""saint jean du corail"",""Saint-Jean-du-Corail"",""S53253264"",""SNTJNTKRL"",""50140"",""494"",""50494"",""1"",""24"",""6"",""265"",""282"",""300"",""18"",""14.04"",""-0.908333"",""48.6083"",""-3606"",""54010"",""-05433"",""483633"",""77"",""311"""
"18522,""50"",""baupte"",""BAUPTE"",""baupte"",""Baupte"",""B300"",""BPT"",""50500"",""036"",""50036"",""3"",""27"",""6"",""458"",""430"",""400"",""200"",""2.29"",""-1.35"",""49.3"",""-4109"",""54787"",""-12141"",""491829"",""2"",""26"""
"18523,""50"",""tourlaville"",""TOURLAVILLE"",""tourlaville"",""Tourlaville"",""T6414"",""TRLFL"",""50110"",""602"",""50602"",""2"",""51"",""5"",""15910"",""17556"",""16300"",""925"",""17.19"",""-1.56667"",""49.6333"",""-4350"",""55157"",""-13444"",""493827"",""0"",""132"""
"18524,""50"",""chavoy"",""CHAVOY"",""chavoy"",""Chavoy"",""C100"",""XF"",""50870"",""126"",""50126"",""1"",""01"",""6"",""152"",""77"",""100"",""41"",""3.7"",""-1.33333"",""48.7333"",""-4078"",""54142"",""-12001"",""484338"",""20"",""127"""
"18525,""50"",""grosville"",""GROSVILLE"",""grosville"",""Grosville"",""G6214"",""KRSFL"",""50340"",""222"",""50222"",""2"",""28"",""6"",""711"",""623"",""700"",""54"",""13.15"",""-1.75"",""49.5"",""-4533"",""55011"",""-14435"",""493034"",""56"",""137"""
"18526,""50"",""perriers-en-beauficel"",""PERRIERS-EN-BEAUFICEL"",""perriers en beauficel"",""Perriers-en-Beauficel"",""P625124"",""PRRSNBFSL"",""50150"",""397"",""50397"",""1"",""43"",""6"",""226"",""218"",""200"",""24"",""9.3"",""-1"",""48.7333"",""-3703"",""54152"",""-05948"",""484413"",""75"",""331"""
"18527,""50"",""colomby"",""COLOMBY"",""colomby"",""Colomby"",""C451"",""KLM"",""50700"",""138"",""50138"",""2"",""41"",""6"",""482"",""429"",""500"",""43"",""11.16"",""-1.48333"",""49.45"",""-4255"",""54952"",""-12935"",""492723"",""7"",""44"""
"18528,""50"",""saint-laurent-de-cuves"",""SAINT-LAURENT-DE-CUVES"",""saint laurent de cuves"",""Saint-Laurent-de-Cuves"",""S534653212"",""SNTLRNTTKFS"",""50670"",""499"",""50499"",""1"",""39"",""6"",""488"",""481"",""500"",""32"",""14.8"",""-1.11667"",""48.75"",""-3844"",""54168"",""-10722"",""484506"",""32"",""226"""
"18529,""50"",""saint-jean-de-la-riviere"",""SAINT-JEAN-DE-LA-RIVIERE"",""saint jean de la riviere"",""Saint-Jean-de-la-RiviÃ¨re"",""S532534616"",""SNTJNTLRFR"",""50270"",""490"",""50490"",""2"",""03"",""6"",""355"",""278"",""400"",""99"",""3.57"",""-1.7"",""49.3667"",""-4528"",""54856"",""-14419"",""492213"",""4"",""75"""
"18530,""50"",""yquelon"",""YQUELON"",""yquelon"",""Yquelon"",""Y245"",""KLN"",""50400"",""647"",""50647"",""1"",""15"",""6"",""1014"",""959"",""1000"",""473"",""2.14"",""-1.55"",""48.85"",""-4325"",""54276"",""-13321"",""485053"",""17"",""67"""
"18531,""50"",""chapelle-uree"",""LA CHAPELLE-UREE"",""la chapelle uree"",""La Chapelle-UrÃ©e"",""L2146"",""LXPLR"",""50370"",""124"",""50124"",""1"",""05"",""6"",""128"",""122"",""100"",""27"",""4.6"",""-1.15"",""48.6667"",""-3875"",""54079"",""-10904"",""484015"",""140"",""237"""
"18532,""50"",""virey"",""VIREY"",""virey"",""Virey"",""V600"",""FR"",""50600"",""644"",""50644"",""1"",""32"",""6"",""1028"",""900"",""1000"",""60"",""16.94"",""-1.13333"",""48.5833"",""-3856"",""53983"",""-10801"",""483504"",""56"",""146"""
"18533,""50"",""saint-sauveur-de-pierrepont"",""SAINT-SAUVEUR-DE-PIERREPONT"",""saint sauveur de pierrepont"",""Saint-Sauveur-de-Pierrepont"",""S53216316153"",""SNTSFRTPRPNT"",""50250"",""548"",""50548"",""3"",""16"",""6"",""132"",""143"",""100"",""16"",""8.18"",""-1.58333"",""49.3333"",""-4367"",""54817"",""-13539"",""492008"",""7"",""42"""
"18534,""50"",""chevry-50"",""CHEVRY"",""chevry"",""Chevry"",""C160"",""XFR"",""50420"",""134"",""50134"",""4"",""45"",""6"",""79"",""82"",""100"",""21"",""3.62"",""-1.11667"",""48.9667"",""-3840"",""54409"",""-10712"",""485805"",""54"",""175"""
"18535,""50"",""auvers-50"",""AUVERS"",""auvers"",""Auvers"",""A162"",""AFRS"",""50500"",""023"",""50023"",""4"",""09"",""6"",""671"",""589"",""700"",""35"",""18.76"",""-1.31667"",""49.3"",""-4067"",""54773"",""-11927"",""491746"",""0"",""26"""
"18536,""50"",""cosqueville"",""COSQUEVILLE"",""cosqueville"",""Cosqueville"",""C140"",""KSKFL"",""50330"",""142"",""50142"",""2"",""38"",""6"",""580"",""495"",""600"",""53"",""10.9"",""-1.4"",""49.7"",""-4161"",""55216"",""-12432"",""494139"",""0"",""85"""
"18537,""50"",""bricquebosq"",""BRICQUEBOSQ"",""bricquebosq"",""Bricquebosq"",""B6212"",""BRKKBSK"",""50340"",""083"",""50083"",""2"",""28"",""6"",""510"",""447"",""500"",""63"",""8.05"",""-1.71667"",""49.5333"",""-4505"",""55039"",""-14306"",""493206"",""59"",""128"""
"18538,""50"",""bacilly"",""BACILLY"",""bacilly"",""Bacilly"",""B240"",""BSL"",""50530"",""027"",""50027"",""1"",""42"",""6"",""872"",""670"",""800"",""54"",""15.88"",""-1.43333"",""48.7"",""-4197"",""54112"",""-12627"",""484204"",""7"",""75"""
"18539,""50"",""eroudeville"",""EROUDEVILLE"",""eroudeville"",""Ã‰roudeville"",""E6314"",""ERTFL"",""50310"",""175"",""50175"",""2"",""22"",""6"",""243"",""220"",""200"",""49"",""4.86"",""-1.38333"",""49.4833"",""-4140"",""54974"",""-12323"",""492836"",""6"",""59"""
"18540,""50"",""breville-sur-mer"",""BREVILLE-SUR-MER"",""breville sur mer"",""BrÃ©ville-sur-Mer"",""B6142656"",""BRFLSRMR"",""50290"",""081"",""50081"",""3"",""06"",""6"",""819"",""610"",""800"",""119"",""6.86"",""-1.55"",""48.8667"",""-4326"",""54294"",""-13324"",""485152"",""0"",""69"""
"18541,""50"",""saint-martin-le-bouillant"",""SAINT-MARTIN-LE-BOUILLANT"",""saint martin le bouillant"",""Saint-Martin-le-Bouillant"",""S53563541453"",""SNTMRTNLBLNT"",""50800"",""518"",""50518"",""1"",""39"",""6"",""291"",""305"",""300"",""23"",""12.37"",""-1.18333"",""48.7833"",""-3904"",""54206"",""-11038"",""484707"",""90"",""252"""
"18542,""50"",""chanteloup-50"",""CHANTELOUP"",""chanteloup"",""Chanteloup"",""C5341"",""XNTLP"",""50510"",""120"",""50120"",""3"",""06"",""6"",""331"",""240"",""300"",""79"",""4.17"",""-1.48333"",""48.9"",""-4248"",""54332"",""-12914"",""485357"",""24"",""72"""
"18543,""50"",""turqueville"",""TURQUEVILLE"",""turqueville"",""Turqueville"",""T6214"",""TRKFL"",""50480"",""609"",""50609"",""2"",""37"",""6"",""144"",""117"",""100"",""27"",""5.21"",""-1.28333"",""49.4167"",""-4014"",""54894"",""-11635"",""492418"",""3"",""42"""
"18544,""50"",""saint-loup-50"",""SAINT-LOUP"",""saint loup"",""Saint-Loup"",""S5341"",""SNTLP"",""50300"",""505"",""50505"",""1"",""01"",""6"",""697"",""477"",""600"",""108"",""6.45"",""-1.3"",""48.6667"",""-4035"",""54076"",""-11742"",""484004"",""16"",""124"""
"18545,""50"",""golleville"",""GOLLEVILLE"",""golleville"",""Golleville"",""G414"",""KLFL"",""50390"",""207"",""50207"",""2"",""41"",""6"",""179"",""168"",""200"",""27"",""6.46"",""-1.51667"",""49.4333"",""-4281"",""54930"",""-13058"",""492611"",""6"",""45"""
"18546,""50"",""eculleville"",""ECULLEVILLE"",""eculleville"",""Ã‰culleville"",""E2414"",""EKLFL"",""50440"",""171"",""50171"",""2"",""04"",""6"",""37"",""42"",""0"",""15"",""2.33"",""-1.81667"",""49.6833"",""-4620"",""55203"",""-14918"",""494056"",""0"",""152"""
"18547,""50"",""jullouville"",""JULLOUVILLE"",""jullouville"",""Jullouville"",""J414"",""JLFL"",""50610"",""066"",""50066"",""1"",""97"",""6"",""2345"",""2414"",""2200"",""107"",""21.88"",""0.434168"",""48.7748"",""-4336"",""54194"",""-13357"",""484629"",""5"",""115"""
"18548,""50"",""lingreville"",""LINGREVILLE"",""lingreville"",""Lingreville"",""L52614"",""LNKRFL"",""50660"",""272"",""50272"",""3"",""23"",""6"",""920"",""917"",""900"",""101"",""9.04"",""-1.53333"",""48.95"",""-4293"",""54390"",""-13137"",""485702"",""2"",""61"""
"18549,""50"",""montjoie-saint-martin"",""MONTJOIE-SAINT-MARTIN"",""montjoie saint martin"",""Montjoie-Saint-Martin"",""M32535635"",""MNTJSNTMRTN"",""50240"",""347"",""50347"",""1"",""33"",""6"",""272"",""265"",""300"",""36"",""7.49"",""-1.3"",""48.5333"",""-4031"",""53925"",""-11728"",""483156"",""75"",""188"""
"18550,""50"",""savigny-50"",""SAVIGNY"",""savigny"",""Savigny"",""S125"",""SFKN"",""50210"",""569"",""50569"",""3"",""10"",""6"",""412"",""335"",""400"",""40"",""10.16"",""-1.33333"",""49.05"",""-4084"",""54500"",""-12020"",""490259"",""35"",""135"""
